Id,Prediction
1,0.3472296872756414
2,0.3472296872756414
3,0.3472296872756414
4,1.0
5,0.3472296872756414
6,1.0
7,0.3472296872756414
8,1.0
9,0.3472296872756414
10,0.3472296872756414
11,0.3472296872756414
12,0.3472296872756414
13,0.3472296872756414
14,0.3472296872756414
15,1.0
16,0.3472296872756414
17,0.3472296872756414
18,0.3472296872756414
19,0.3472296872756414
20,1.0
21,0.3472296872756414
22,0.3472296872756414
23,0.3472296872756414
24,0.3472296872756414
25,0.3472296872756414
26,0.48076070501888557
27,0.3472296872756414
28,1.0
29,0.933567235679104
30,0.4136624515965375
31,0.3472296872756414
32,0.3472296872756414
33,0.3472296872756414
34,1.0
35,0.3472296872756414
36,0.3472296872756414
37,0.3472296872756414
38,0.3472296872756414
39,0.3472296872756414
40,0.3472296872756414
41,0.3472296872756414
42,0.8589824657081578
43,0.3472296872756414
44,0.933567235679104
45,0.3472296872756414
46,0.3472296872756414
47,0.3472296872756414
48,0.3472296872756414
49,1.0
50,0.8695087814976314
51,0.3472296872756414
52,0.3472296872756414
53,0.3472296872756414
54,0.3472296872756414
55,0.3472296872756414
56,0.3472296872756414
57,0.3472296872756414
58,0.3472296872756414
59,0.3472296872756414
60,0.3472296872756414
61,0.9352221170480138
62,0.3472296872756414
63,0.3472296872756414
64,0.3472296872756414
65,0.3472296872756414
66,0.3472296872756414
67,0.3472296872756414
68,0.3472296872756414
69,0.3472296872756414
70,0.3472296872756414
71,0.3472296872756414
72,1.0
73,0.3472296872756414
74,0.3472296872756414
75,0.7439694449805466
76,0.3472296872756414
77,0.933567235679104
78,1.0
79,1.0
80,0.3472296872756414
81,0.3472296872756414
82,0.3472296872756414
83,0.3472296872756414
84,0.3472296872756414
85,0.3472296872756414
86,0.3472296872756414
87,0.3472296872756414
88,1.0
89,1.0
90,0.3472296872756414
91,0.3472296872756414
92,0.3472296872756414
93,0.3472296872756414
94,1.0
95,0.3472296872756414
96,0.3472296872756414
97,1.0
98,0.3472296872756414
99,0.3472296872756414
100,0.3472296872756414
101,0.3472296872756414
102,0.3472296872756414
103,0.6132224636563296
104,0.3472296872756414
105,0.9404581076583256
106,1.0
107,0.3472296872756414
108,0.3472296872756414
109,0.3472296872756414
110,0.3472296872756414
111,0.3472296872756414
112,0.3472296872756414
113,0.3472296872756414
114,0.3472296872756414
115,0.3472296872756414
116,0.3472296872756414
117,1.0
118,0.3472296872756414
119,0.3472296872756414
120,0.3472296872756414
121,0.81020662375716
122,0.3472296872756414
123,1.0
124,1.0
125,1.0
126,0.3472296872756414
127,0.3472296872756414
128,0.3472296872756414
129,0.3472296872756414
130,0.3472296872756414
131,0.3472296872756414
132,0.6132224636563296
133,0.3472296872756414
134,0.3472296872756414
135,0.3472296872756414
136,1.0
